id,A1,A2,A3,A4,A5,A6,A7,A8
12628,59,54,54,35,40,30,28,58
38245,80,35,78,24,42,25,69,49
28512,63,93,37,74,4,50,75,25
2100,14,99,30,57,40,9,42,31
19875,92,60,91,52,31,13,70,59
26840,9,8,78,37,14,58,91,76
25047,22,23,76,37,47,84,81,56
109,23,93,61,73,23,4,36,57
8885,87,39,54,92,79,28,54,69
32710,64,64,27,16,80,31,1,16
42701,7,23,48,52,96,39,41,36
26514,60,69,39,58,26,0,65,65
6418,34,87,83,92,50,18,81,81
4985,4,48,82,73,92,65,61,51
12196,47,23,70,3,64,95,90,63
6599,60,18,51,48,45,42,47,96
20511,57,40,46,36,48,4,59,8
33417,81,39,76,58,50,83,79,54
10946,29,42,29,85,8,21,13,9
21561,47,62,8,99,23,96,5,65
25005,72,51,11,26,77,18,67,97
13560,94,89,95,63,1,65,5,95
47249,6,97,21,82,18,74,86,65
4495,17,5,36,79,4,95,75,88
31993,64,78,86,72,19,81,42,96
30272,49,28,64,70,98,15,60,82
27621,59,30,17,39,70,38,65,45
40071,61,7,92,80,17,47,92,69
37528,59,81,61,98,43,25,81,1
2648,21,54,7,76,1,3,99,86
31672,38,8,87,72,64,26,0,94
27319,73,62,23,31,76,69,77,77
40220,58,73,98,62,1,33,19,46
14188,14,40,49,89,76,14,61,37
35992,72,51,15,82,36,52,46,92
10720,33,28,0,16,60,54,36,3
18374,59,79,85,19,17,36,7,53
2804,13,36,11,45,21,65,89,2
20147,77,1,37,97,18,5,22,55
12618,36,23,69,10,74,19,2,83
48858,2,13,42,84,82,6,15,32
36703,53,13,14,62,52,2,51,99
43305,89,9,69,7,25,19,60,96
4833,93,88,14,85,96,97,66,41
27386,83,95,42,17,55,46,61,75
25720,23,34,99,42,3,99,1,2
20000,63,87,88,58,28,6,78,19
24867,92,56,92,38,22,61,23,39
31176,72,79,26,85,14,63,91,76
4788,40,87,8,60,63,43,75,19
24222,55,84,81,87,11,60,39,74
38571,67,93,40,45,1,66,19,55
22791,26,75,7,4,53,35,2,39
7600,88,27,38,9,50,34,15,67
48454,90,37,17,6,74,22,25,25
23665,38,94,62,88,0,52,23,6
49527,75,72,56,91,95,81,51,66
44665,12,80,58,82,8,17,49,73
14283,7,62,13,60,89,6,99,29
4067,1,95,0,43,86,20,16,59
8623,41,19,22,60,82,44,80,82
30051,38,62,58,89,28,66,97,80
26321,11,26,50,92,25,10,78,48
48559,40,12,45,47,63,38,24,66
27906,55,25,78,75,27,39,31,30
18072,44,66,67,68,92,0,40,50
12923,19,57,78,25,40,68,73,67
32833,56,24,82,32,58,99,15,38
20898,90,16,80,26,9,57,54,86
19832,97,13,17,7,47,47,46,40
2676,56,72,15,24,89,30,63,70
48774,29,85,42,83,22,81,18,22
15933,71,55,54,81,94,73,57,4
16942,83,92,45,4,48,65,89,20
30393,62,10,43,45,42,54,50,62
46164,80,66,78,4,64,40,26,19
6630,26,64,5,46,48,81,47,90
1169,67,50,58,15,50,18,45,8
45162,36,82,35,68,61,41,42,86
47140,87,22,17,79,76,12,18,2
10642,4,78,49,6,94,57,32,31
16149,24,86,96,94,31,48,57,87
2515,31,84,66,73,7,5,85,97
14339,71,63,10,36,53,40,2,41
9752,67,55,67,71,80,38,64,78
4183,21,64,13,37,66,34,13,77
37503,10,5,41,34,74,46,69,2
33585,86,8,0,0,65,69,93,56
28148,85,12,43,73,84,4,37,57
43727,23,80,53,76,43,38,59,52
15242,12,98,17,61,82,46,16,24
1777,53,61,39,62,20,55,76,5
42454,82,27,85,73,98,17,65,60
14584,1,83,26,53,71,8,16,13
30967,61,71,14,28,98,57,83,1
43389,36,3,77,24,4,71,73,0
22209,14,82,31,80,0,36,28,54
27895,96,83,64,88,62,80,56,22
9525,12,15,85,96,15,62,74,39
9823,83,91,34,77,42,59,87,96
3846,21,68,58,9,67,53,58,77
3397,7,22,68,37,37,57,64,39
20807,5,61,48,57,40,82,62,23
44327,56,81,27,51,33,1,53,87
3776,67,88,0,3,58,72,13,59
15465,73,69,29,72,60,15,75,78
17430,78,41,5,34,47,57,28,22
38610,43,82,5,89,35,22,83,67
38270,95,57,99,90,49,30,12,34
34961,8,60,14,6,75,75,75,74
38798,87,95,65,58,85,18,94,75
8157,7,92,86,84,24,99,68,74
34072,45,80,67,37,48,49,72,82
39535,73,35,28,46,7,86,45,44
17045,30,19,63,59,99,89,97,55
21576,13,45,93,2,32,35,37,63
37507,27,24,61,66,69,85,78,25
18727,82,18,96,3,24,64,24,99
3835,27,48,69,93,43,16,51,5
43577,49,72,16,4,63,83,75,83
20974,76,99,14,92,31,21,92,1
21237,37,67,44,64,91,87,16,65
9145,44,53,45,12,84,0,34,8
11560,67,78,17,20,4,11,61,50
42148,17,68,73,53,14,0,82,10
26067,93,44,44,18,12,8,75,85
2059,68,36,69,40,8,68,38,52
42225,51,2,87,63,73,57,32,83
9905,35,58,55,72,18,79,76,80
32315,40,43,35,68,88,1,33,47
42592,6,52,12,38,46,99,14,49
27063,38,81,94,16,77,34,43,58
39330,58,34,35,88,40,1,71,31
43505,94,3,27,98,96,85,7,60
3148,51,59,99,23,31,19,79,4
38915,51,12,63,18,40,83,78,2
26287,92,87,69,10,5,25,24,19
32108,8,31,91,89,28,50,82,33
47893,77,37,89,95,40,55,83,52
3270,46,79,87,63,21,33,36,48
20047,21,81,72,66,94,75,89,25
45746,20,16,84,76,61,84,12,67
43449,45,98,87,13,97,4,97,75
35474,17,82,69,64,43,7,29,43
12891,16,67,12,88,40,20,74,25
23140,17,57,39,71,0,5,17,27
17373,44,77,35,77,84,99,33,40
5934,76,21,55,20,37,22,70,15
16112,22,6,72,24,58,47,69,24
41414,93,43,69,48,86,97,11,47
34879,24,23,24,96,63,39,65,97
36202,5,59,96,19,70,55,48,2
29493,82,49,85,2,72,43,34,11
49766,96,79,86,64,15,30,53,22
30156,54,0,98,79,31,54,86,89
8133,57,35,76,61,28,20,21,88
26238,65,67,85,84,49,9,72,34
10284,34,24,24,31,73,89,60,54
30131,38,15,76,37,14,9,71,95
24126,3,30,68,58,19,24,56,83
500,46,12,90,37,98,53,42,79
37904,73,56,9,60,76,94,16,69
17646,82,63,37,76,87,0,79,41
36607,69,81,42,6,36,73,44,48
6895,49,8,4,78,18,84,50,55
47985,44,93,78,28,87,64,75,83
27504,57,5,82,36,94,14,57,54
17234,62,18,37,57,99,3,89,5
20428,60,16,81,60,51,60,31,70
15691,53,95,75,25,79,39,6,40
35756,31,83,15,99,1,30,68,11
26511,57,53,36,1,49,70,45,95
13056,39,65,89,41,67,25,99,31
41550,1,3,97,88,56,32,32,14
40192,66,42,42,29,14,82,54,20
46664,77,40,0,33,31,42,21,11
49615,78,68,75,66,72,66,34,64
25848,70,21,14,9,46,76,34,69
13310,53,99,18,21,54,78,7,2
2660,95,2,72,73,95,79,93,39
10714,20,94,0,95,77,5,44,84
38258,81,70,31,71,71,93,2,0
2818,3,52,13,61,16,71,83,76
34285,34,88,76,26,97,96,13,86
2739,96,45,98,69,41,19,10,89
3076,97,1,64,63,36,92,8,15
10953,97,8,11,92,44,67,68,1
39398,3,10,65,43,89,65,46,41
23559,46,94,51,15,77,22,9,92
9341,0,66,88,97,94,69,97,76
38709,74,58,66,35,93,69,50,12
47755,18,89,95,52,41,17,13,49
41623,27,54,70,18,96,63,63,39
23243,6,32,67,49,75,70,30,65
42615,49,42,33,41,57,77,93,8
33286,60,9,37,39,87,90,75,82
22148,47,55,32,82,27,5,42,41
46514,45,57,1,5,85,15,42,79
27089,5,70,22,31,3,84,80,89
40739,42,18,89,47,8,33,79,73
14224,11,16,60,14,75,38,59,34
3240,27,2,21,94,14,54,95,84
40461,80,81,9,3,71,26,46,94
13540,8,68,73,87,3,61,66,49
26351,7,21,45,14,85,82,84,41
27180,82,15,75,58,27,40,46,61
12603,14,69,36,45,78,16,10,80
43442,48,52,64,14,77,81,69,13
9936,29,29,75,49,63,41,4,47
35831,31,77,63,82,59,90,32,70
22623,27,5,7,31,14,58,49,37
19456,9,0,7,61,22,60,57,84
13828,8,5,61,96,28,78,46,12
7089,21,66,86,5,76,76,15,66
41215,95,3,86,28,66,79,15,67
42115,52,45,5,63,65,58,83,12
38611,60,68,26,78,53,63,77,57
1175,55,62,4,93,92,74,24,29
13212,15,48,89,94,3,87,52,99
42910,0,87,24,8,56,58,93,17
40171,48,18,69,6,41,8,63,37
20503,73,13,29,87,86,41,76,58
13917,69,33,6,8,80,80,12,44
48230,38,22,2,73,3,30,53,52
2407,49,42,79,37,37,37,56,56
48697,5,8,58,10,95,9,30,75
4122,8,43,69,8,42,15,23,25
35172,28,16,25,30,28,18,42,15
21093,8,97,37,3,25,7,41,43
9608,8,14,58,57,22,74,26,80
37885,75,40,83,35,50,21,65,70
46491,64,26,49,88,93,53,91,72
3243,27,70,36,9,66,99,16,79
14263,97,9,27,66,54,45,15,38
45592,74,76,95,77,64,38,26,28
49316,33,86,8,82,21,62,36,77
28220,63,14,18,26,47,5,0,14
10622,9,81,74,90,24,62,38,78
18790,3,30,22,60,73,45,59,9
32063,15,35,47,20,99,5,19,27
15283,75,14,51,32,17,94,29,1
47290,36,27,67,9,54,98,2,61
9384,63,64,42,4,51,96,14,78
885,45,66,2,56,68,45,57,1
26433,21,72,60,90,58,36,96,57
19335,47,61,50,65,97,7,44,3
15254,85,6,71,24,59,5,2,31
11646,18,1,26,46,65,48,44,35
4296,4,87,55,93,1,52,75,10
12554,21,35,46,97,36,69,41,32
12553,28,4,64,54,23,20,52,85
9064,62,4,57,60,35,77,43,19
5619,54,33,37,29,95,10,42,33
7896,26,6,74,48,29,43,47,33
25139,77,93,10,73,93,49,38,26
22683,84,32,9,21,95,56,12,24
20720,3,12,77,97,97,75,3,92
35081,75,64,99,84,51,43,60,91
43734,80,19,57,48,71,9,67,24
22410,28,1,10,16,33,26,24,10
15650,44,72,11,93,30,43,90,64
31201,93,90,33,18,41,8,4,52
47940,98,89,11,75,31,76,79,46
9377,17,33,6,30,82,59,58,47
43138,16,13,36,45,49,81,71,85
4614,96,8,26,0,40,80,41,23
37461,31,71,12,45,58,6,62,11
15844,47,15,69,62,68,55,51,95
43375,7,49,5,35,24,32,86,48
36695,28,14,69,15,66,34,55,55
41726,31,9,30,15,81,27,94,60
13385,75,38,8,3,97,66,93,43
15240,54,3,3,12,59,57,10,13
27012,52,58,35,55,9,98,98,5
748,97,92,51,37,29,68,55,32
32883,52,13,68,88,62,41,64,8
24834,95,80,12,1,31,67,34,1
31434,4,64,48,62,12,55,36,73
31172,48,7,71,98,51,16,15,49
40011,76,19,41,89,22,37,70,83
46239,75,8,11,94,55,82,99,1
47548,73,89,76,62,56,40,51,60
42058,90,87,32,15,48,38,6,97
1396,10,21,56,22,61,97,15,32
22908,51,28,12,74,10,59,67,37
28366,49,64,40,42,22,70,95,0
28382,33,94,29,20,39,35,57,5
13681,52,68,83,91,68,33,36,0
31621,79,52,22,25,59,82,59,84
38681,88,26,60,46,87,55,81,61
6098,4,6,16,73,69,25,15,19
6709,10,69,14,49,15,71,52,4
27989,82,33,71,34,98,37,98,63
28762,45,85,8,84,89,69,54,71
15541,57,77,58,72,12,71,70,43
28326,55,19,3,98,82,25,29,1
41073,31,90,29,62,95,51,68,11
39335,57,64,39,90,73,90,29,49
45450,77,85,91,9,13,83,50,80
22163,29,60,49,26,30,21,88,9
3310,8,36,5,0,94,10,38,68
43973,26,91,50,5,94,11,43,42
28824,10,81,90,71,52,56,9,43
2766,35,10,33,92,45,60,29,79
5117,20,29,73,71,1,61,91,90
14292,10,65,7,6,89,38,73,44
44843,3,75,96,21,84,58,6,17
9499,15,53,37,82,96,11,90,76
47706,49,46,95,15,36,91,86,47
17398,55,41,24,30,6,86,5,41
33200,50,95,41,49,67,27,33,16
17228,45,75,5,29,1,85,1,84
32096,16,87,99,27,62,68,2,36
49365,9,70,72,83,16,62,98,92
3,70,8,65,99,54,53,43,0
36714,37,24,78,79,33,20,3,85
14918,23,36,34,8,86,54,20,50
45349,36,84,27,37,39,73,9,82
577,77,67,32,80,28,36,76,56
45171,15,93,15,6,77,55,35,62
31293,81,38,89,29,98,94,50,24
15926,27,43,92,18,95,32,20,97
12589,78,6,28,49,52,40,23,55
28091,62,67,49,1,62,51,85,20
16949,76,71,68,51,20,15,57,12
44761,39,17,93,44,24,18,16,25
17760,55,39,29,49,90,53,26,52
37284,11,60,55,17,11,53,43,98
39214,81,16,98,21,63,31,79,53
2079,16,23,92,13,22,20,51,41
49465,18,96,72,44,30,33,11,58
28658,82,90,95,10,68,75,16,73
36632,49,52,32,88,95,62,1,63
48973,16,91,82,17,98,90,55,49
9134,51,51,11,87,71,76,40,22
27588,68,58,17,19,13,21,3,12
48390,45,73,28,34,79,78,29,81
7846,72,3,80,27,79,80,25,67
35465,55,50,54,55,55,49,7,59
8125,70,58,7,65,33,9,70,76
9751,25,83,78,5,4,5,2,85
26454,88,55,70,72,39,21,98,56
14278,14,16,96,76,85,90,9,23
25892,61,8,84,63,49,78,11,72
25278,17,87,71,92,84,75,49,78
9865,91,63,11,32,36,74,54,89
7723,34,34,66,59,88,59,92,53
48830,86,92,39,3,26,7,56,87
13086,50,26,92,18,18,6,82,51
7229,80,29,31,33,95,69,54,61
39339,16,65,45,25,91,41,46,80
33293,21,76,23,88,94,28,94,56
20365,38,7,91,80,80,13,52,75
17271,88,69,92,20,54,95,35,63
36885,9,20,57,22,12,71,47,55
34685,61,71,12,53,18,40,55,13
45854,49,71,36,30,90,67,23,22
3009,43,24,95,23,33,1,63,48
43562,29,84,53,78,21,75,99,64
41461,61,64,2,3,61,14,64,79
40190,81,41,29,31,10,70,53,6
31660,14,14,93,71,65,46,63,35
19181,86,8,98,86,38,71,20,67
626,82,66,65,98,78,85,65,64
12126,64,52,57,92,6,89,95,95
17542,84,83,14,59,20,13,70,46
27342,58,42,55,39,39,50,67,81
11477,91,85,77,62,63,57,77,14
3944,66,4,13,92,54,67,69,26
30931,58,1,52,5,86,15,9,80
21910,72,40,11,52,17,31,8,95
38962,27,23,34,48,72,18,84,91
16476,35,92,8,63,47,39,56,59
13216,92,34,95,69,31,66,92,67
26578,10,89,71,42,56,16,95,67
35390,51,97,70,2,67,23,34,56
47677,70,45,31,17,82,65,23,40
25171,6,62,33,87,82,71,74,57
35858,31,83,78,79,14,79,77,95
12768,77,64,53,12,91,22,17,18
12404,23,71,81,91,26,54,34,24
5925,15,10,93,24,52,12,15,23
12134,49,13,5,83,84,34,77,90
18832,98,66,87,10,72,91,90,28
37036,22,88,35,27,80,90,6,63
46274,23,43,86,88,0,28,73,5
18837,44,78,65,55,58,0,78,67
32062,46,19,23,40,36,61,94,98
26083,98,5,52,95,0,33,3,70
5781,85,92,33,85,91,31,86,53
24246,6,56,42,93,46,41,6,72
46295,74,31,97,65,91,0,10,38
23949,36,74,96,45,14,3,36,7
18729,16,74,33,48,48,37,35,13
34121,51,63,15,16,79,27,29,99
16090,99,0,34,83,96,96,0,93
13420,37,82,11,98,82,25,8,79
46647,35,89,87,12,14,10,16,48
14492,9,1,70,77,93,81,27,18
32504,80,29,2,1,90,84,14,22
8145,61,69,63,31,9,84,67,80
6300,48,22,63,67,12,48,79,92
17400,18,35,83,23,61,8,57,38
39308,44,90,69,23,34,85,28,18
32864,67,2,25,19,54,45,21,52
13761,47,55,39,59,58,26,73,97
27552,46,10,87,25,10,50,69,63
13242,5,51,17,73,10,76,63,81
30565,33,71,34,97,65,28,24,94
34944,12,82,4,25,14,1,51,62
7285,82,41,7,70,70,8,82,72
1316,17,71,17,62,42,83,49,45
22555,84,91,89,78,53,4,40,50
12635,51,62,10,56,80,68,0,96
24542,74,35,34,72,10,47,26,78
1230,78,78,70,36,59,41,39,62
25159,13,71,36,11,98,87,12,31
7053,22,67,48,32,71,28,23,42
6473,5,31,58,84,21,19,98,70
8552,24,16,15,44,37,50,85,80
27480,65,72,72,87,37,67,30,15
3883,77,95,91,30,16,19,43,67
48415,67,61,87,30,98,8,47,40
22233,55,44,84,76,21,2,82,66
31478,22,11,98,36,73,52,8,38
27538,4,59,29,82,45,12,57,74
16978,37,99,30,63,40,37,63,5
48256,75,49,10,18,64,75,67,27
10016,77,68,48,96,20,77,15,8
48124,22,2,60,38,82,47,71,98
9217,21,39,39,76,13,90,66,97
20197,99,89,88,31,13,93,35,75
43311,48,11,29,59,12,52,89,98
49470,0,77,74,84,90,91,36,51
17459,64,69,59,20,95,86,75,27
7562,22,12,98,59,6,68,12,2
37351,33,91,53,31,47,34,61,46
13121,94,22,48,13,73,54,62,84
43028,42,80,45,60,2,21,41,7
37397,83,65,62,13,29,58,18,32
49197,77,45,59,51,88,91,83,60
30675,20,41,92,7,28,85,76,36
28904,33,29,49,84,56,37,40,88
10684,66,29,25,83,55,9,9,28
23123,38,91,1,12,52,99,22,51
41465,41,21,81,78,66,74,29,43
47966,28,3,56,59,61,62,66,33
26972,0,53,57,3,60,28,51,15
14068,31,82,81,17,35,23,80,76
26386,42,1,71,36,93,68,74,14
40474,37,0,76,65,46,24,14,75
49103,13,56,68,88,84,56,27,46
1352,47,28,84,94,22,89,73,43
35681,90,50,13,99,40,73,70,94
14548,1,66,45,51,11,25,79,52
16887,35,95,14,53,36,53,90,33
5278,23,74,95,44,61,64,15,38
34800,26,31,75,0,1,20,65,99
36436,32,80,10,47,12,73,11,88
37537,76,5,6,71,30,78,78,68
37072,78,27,79,28,29,46,5,2
40139,75,29,59,27,55,4,12,6
38480,8,62,60,21,69,4,0,74
27590,49,14,42,61,38,68,57,2
49096,74,55,93,19,5,99,58,13
25961,88,61,74,68,17,23,77,33
22643,45,96,52,36,28,53,79,74
1395,74,48,27,79,4,41,98,71
30248,30,30,94,75,97,82,66,79
31985,82,81,1,90,39,54,94,18
10186,39,52,19,35,13,97,58,83
9951,50,67,12,82,20,10,60,28
26104,71,72,25,32,11,70,11,55
48583,90,15,70,41,26,38,98,3
18756,7,61,65,69,23,24,48,7
35221,25,43,7,17,79,94,45,33
21321,71,14,45,65,43,69,97,55
43001,2,81,74,72,54,68,60,74
33310,26,93,9,2,89,51,3,78
29927,41,2,47,55,29,15,76,11
30870,85,59,30,62,13,86,45,14
22867,20,66,9,29,70,90,73,50
9139,82,41,54,98,85,94,77,98
633,13,92,83,91,33,26,51,57
8608,91,75,4,50,93,15,16,4
46058,49,42,38,13,29,77,2,7
30568,59,35,27,10,38,48,74,15
39525,80,97,47,79,80,45,58,61
16648,10,27,73,39,11,25,91,58
49793,22,65,67,63,63,7,13,81
37055,72,86,8,19,24,62,7,54
4853,7,81,20,94,2,24,80,55
35444,3,92,11,34,57,35,9,26
44434,0,88,30,76,35,57,96,43
6225,18,39,78,32,49,57,12,84
23672,71,0,43,62,49,4,24,90
31507,5,57,13,28,18,64,3,43
26003,45,37,81,14,78,72,45,26
17489,12,4,73,91,24,44,57,86
11522,7,48,20,70,46,45,33,41
1132,47,84,27,79,4,2,3,55
39991,16,81,83,57,39,43,32,63
4823,0,41,21,57,74,86,99,82
21329,25,58,93,22,13,4,19,97
44630,68,84,66,93,46,27,36,92
1006,14,16,84,76,91,32,14,26
11170,80,69,89,18,75,16,62,70
144,21,31,0,86,31,82,75,3
3771,54,44,66,45,45,47,76,39
10161,16,24,56,97,45,26,93,22
27404,37,96,37,1,60,79,16,78
45686,39,33,61,81,93,65,78,63
39607,98,37,82,25,75,78,89,37
22120,62,31,57,95,40,38,27,53
19599,87,84,6,54,41,11,87,39
29432,14,11,96,23,87,95,67,90
19217,55,14,58,62,31,74,85,25
22101,34,19,24,2,88,96,6,53
37746,3,60,46,35,13,60,64,68
41811,37,72,6,99,87,81,24,98
40786,22,33,66,77,26,51,54,38
18111,17,67,49,91,38,93,74,73
17892,71,75,48,54,37,17,28,93
8472,96,15,26,38,17,9,19,66
45838,90,60,53,5,87,45,94,31
18766,65,17,76,61,92,76,7,40
48364,33,28,91,95,9,40,93,75
40355,83,21,66,78,37,12,4,13
16572,27,80,42,24,98,18,74,18
29112,69,11,81,63,24,6,93,25
29904,50,42,90,58,67,64,30,53
29707,35,8,16,26,4,74,55,3
49428,38,49,74,55,6,47,15,43
39208,34,70,31,81,1,23,9,78
46181,99,17,63,21,71,11,6,45
3587,58,70,17,75,31,58,46,91
43383,72,22,23,59,77,59,90,40
20830,18,53,77,41,27,52,4,0
48270,67,80,74,78,45,98,98,25
8901,54,48,99,54,13,11,28,40
10265,54,85,72,53,10,33,25,69
47014,14,72,0,5,4,46,52,32
41321,53,13,23,9,66,77,56,76
40080,69,82,60,56,35,48,45,97
32216,69,41,7,15,31,63,57,36
6487,85,94,3,3,5,8,88,71
49169,91,66,12,95,31,10,26,55
38454,90,67,54,37,99,92,75,89
13027,68,4,54,59,81,88,18,17
2593,57,16,98,2,23,60,58,37
31240,21,15,94,69,93,37,15,29
30052,74,51,11,57,35,71,15,11
38934,80,4,13,92,11,76,65,32
30752,32,36,25,92,69,8,82,0
42174,81,91,67,85,7,69,32,89
27118,53,45,34,26,19,83,0,15
28,25,75,10,97,54,41,7,90
32992,68,13,81,88,24,8,32,29
15239,62,36,82,70,13,16,3,9
21218,35,95,22,44,71,14,29,26
22041,18,62,87,88,37,93,59,84
29736,17,54,20,68,40,34,65,26
48384,69,45,9,74,14,13,42,19
26739,29,20,74,95,64,46,24,91
36141,12,1,33,16,31,5,0,29
23892,87,7,25,62,84,85,3,74
10787,47,82,29,20,35,56,32,1
6439,79,29,32,50,21,59,85,82
8950,38,37,13,0,36,94,71,22
34582,4,7,51,88,75,61,18,97
47133,64,88,9,53,71,22,71,38
5327,34,85,7,77,4,68,12,24
7956,30,9,51,97,68,73,75,32
1705,54,53,76,81,15,70,31,63
28290,9,35,76,11,80,67,51,28
46357,70,49,78,92,12,93,66,98
34925,66,30,93,70,71,73,86,81
36449,55,69,10,12,71,66,51,15
35837,73,8,87,17,10,43,43,55
37097,23,73,13,99,87,94,12,66
1999,61,83,15,99,80,36,20,67
22725,90,46,8,90,75,82,84,74
33493,51,30,65,64,61,38,84,32
23197,25,74,83,12,38,32,27,3
13574,99,84,5,79,44,74,70,37
8233,69,48,35,89,74,57,29,58
35731,58,39,45,65,27,77,30,2
19520,85,50,87,41,37,77,10,95
8244,69,51,69,43,81,91,36,71
39261,24,43,17,36,8,96,28,78
22983,47,32,98,28,25,3,32,33
30416,92,97,40,44,73,24,22,12
6645,8,20,15,48,56,65,80,56
3724,43,57,90,65,91,24,24,2
2364,59,16,1,50,69,84,35,21
23608,18,95,1,77,93,28,71,91
32434,21,76,87,41,50,6,71,71
16834,6,60,32,53,46,58,68,42
13554,15,47,58,67,29,30,48,71
29169,77,16,29,35,47,57,5,35
7503,82,97,85,92,9,76,98,69
25748,59,25,22,91,98,90,32,21
34789,12,65,44,13,21,92,49,22
9631,56,64,59,58,53,78,4,56
3166,66,94,86,27,28,57,42,43
1930,15,84,34,89,84,10,68,4
47818,85,79,36,93,36,90,8,96
45291,8,79,39,96,56,6,65,33
28020,57,76,18,74,28,36,99,4
24878,50,73,56,99,10,69,80,30
49447,21,21,46,16,52,15,88,49
33920,97,40,42,18,92,96,56,86
29149,82,28,97,71,3,0,34,30
46166,58,36,61,32,81,28,28,12
10939,58,63,14,17,98,24,88,98
5273,0,94,26,16,53,63,94,72
35908,41,96,97,91,81,85,13,36
28719,81,47,15,53,22,1,89,25
4680,7,32,42,89,22,90,55,20
4102,71,2,55,22,35,72,4,41
37484,89,33,4,40,3,65,49,27
46590,91,5,5,83,34,88,57,37
20882,34,89,43,99,67,89,58,66
49697,56,65,39,6,40,70,76,66
21238,60,8,31,8,19,45,18,1
9705,56,17,63,66,93,73,93,93
33904,93,67,63,8,9,63,80,71
46314,63,98,45,44,50,3,8,11
46073,3,93,33,43,47,33,71,73
15335,90,17,54,2,67,51,43,94
6251,29,40,60,19,1,79,7,34
14572,87,89,69,17,1,32,75,53
43327,77,85,15,80,42,23,61,2
46946,58,56,7,89,27,70,26,49
16704,43,12,43,96,98,97,12,25
37390,96,17,61,62,63,17,52,13
47207,36,90,35,68,35,54,54,74
32872,94,96,19,25,89,24,29,54
15857,2,86,66,87,56,94,62,4
38149,26,77,62,53,66,37,21,74
37067,85,61,62,32,21,19,90,36
41382,81,18,83,95,48,83,94,73
6580,77,49,76,51,5,70,69,1
17074,10,11,84,13,86,80,28,25
27333,51,56,54,13,26,92,61,11
48967,86,3,38,70,32,30,94,55
15909,35,80,27,95,57,95,41,4
14775,75,16,91,72,20,66,36,84
6713,38,42,62,79,91,42,0,47
16865,17,51,0,93,86,3,74,24
15765,42,82,65,45,25,51,10,70
6033,55,30,5,65,24,22,6,41
3556,72,27,61,51,10,26,63,37
28270,72,10,92,90,94,62,51,56
27586,57,93,45,64,20,56,29,15
5241,31,43,9,83,44,24,22,56
33511,44,91,26,59,31,92,52,28
7576,82,95,10,23,91,75,30,67
44473,10,44,26,6,32,90,79,17
4860,69,94,12,31,21,3,17,4
12006,7,22,14,10,33,31,55,71
17156,40,73,46,45,30,25,3,59
5831,94,72,88,60,12,27,28,35
21000,33,3,82,68,79,78,78,49
38878,43,50,9,76,92,19,48,33
1339,86,35,62,34,93,9,43,18
7561,66,83,35,5,87,62,40,83
21928,36,61,13,39,95,48,91,87
19238,95,94,82,64,59,31,87,0
24119,80,23,24,32,53,24,23,21
28355,49,21,65,84,45,97,77,29
31007,75,11,24,69,46,34,76,49
39272,74,12,7,85,8,79,52,82
16844,81,40,7,40,56,49,49,83
40197,86,6,26,96,64,82,15,40
4838,24,69,73,65,30,16,41,58
41008,31,40,8,83,87,18,79,94
15935,41,51,38,85,6,76,19,65
16020,77,89,19,35,66,87,59,62
37344,60,2,1,39,35,50,73,31
17976,55,53,26,75,82,75,51,6
2119,26,81,58,76,57,15,87,67
6738,88,59,71,96,46,35,45,65
47277,3,1,66,98,55,96,31,24
44710,42,1,91,81,10,34,92,48
6122,1,62,21,67,72,10,28,97
34580,2,83,97,77,34,28,4,60
39980,79,30,61,63,33,68,0,77
29005,21,9,68,35,11,79,3,12
4904,4,94,62,53,73,40,27,53
46417,85,68,57,21,37,55,10,21
26206,94,58,9,2,54,24,16,19
33791,9,60,42,62,56,75,94,74
39059,85,31,37,43,97,74,43,98
27540,85,90,49,84,41,77,78,72
25648,6,98,96,66,8,52,67,66
24045,32,90,30,83,41,77,23,85
36023,11,30,63,62,78,58,97,78
1363,28,5,22,51,77,8,52,54
31818,79,69,48,93,47,96,1,80
46139,43,40,84,97,45,27,14,26
3319,39,72,16,8,88,60,15,61
5517,25,18,86,99,38,31,91,81
9876,98,97,53,79,61,37,99,14
22676,11,38,13,5,97,35,20,51
43460,33,84,48,63,30,7,65,20
32634,32,47,92,64,5,46,40,16
23679,41,43,14,50,68,78,2,55
38417,82,65,71,23,63,53,63,99
3371,22,23,29,52,65,10,61,91
14762,96,1,73,16,53,99,76,50
29996,61,8,75,99,57,29,68,41
43491,35,95,24,19,14,71,37,67
21193,58,46,16,54,18,58,62,0
43328,0,64,66,64,15,55,6,37
49892,58,23,14,86,22,88,43,25
39749,1,25,15,96,12,56,37,15
30609,25,45,47,95,75,84,62,82
31047,8,73,57,59,81,95,54,98
24150,94,53,33,86,76,90,44,68
8073,96,32,31,84,30,45,24,82
15467,9,36,77,27,63,9,62,18
9291,27,97,34,87,53,39,82,79
48752,35,34,23,11,28,89,19,94
12080,56,32,79,73,81,78,79,80
25204,59,39,43,27,13,58,80,47
30296,2,85,97,92,67,83,1,6
20625,61,42,12,48,79,97,7,47
17920,97,67,1,87,34,69,67,32
16027,63,12,74,87,18,6,75,51
8426,63,69,12,43,33,73,16,92
27070,2,69,61,13,6,77,29,45
5433,57,92,60,89,21,23,27,37
15731,10,28,51,29,38,32,17,88
29960,91,18,13,86,53,69,4,64
1764,23,67,23,29,61,1,51,80
